"Name Of Restaurant","City","Country Code","Day of Week","Start Time","End Time"
"european-bier-cafe-melbourne","Melbourne","AU","6","1200","0100"
"eusebi-deli-glasgow","Glasgow","GB","0","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","1","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","2","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","3","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","4","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","5","0700","2200"
"eusebi-deli-glasgow","Glasgow","GB","6","0700","2200"
"eve-fremont-seattle","Seattle","US","0","1100","2200"
"eve-fremont-seattle","Seattle","US","1","1100","2200"
"eve-fremont-seattle","Seattle","US","2","1100","2200"
"eve-fremont-seattle","Seattle","US","3","1100","2200"
"eve-fremont-seattle","Seattle","US","4","1100","2300"
"eve-fremont-seattle","Seattle","US","5","1000","2300"
"eve-fremont-seattle","Seattle","US","6","1000","1500"
"evergreen-panda-san-jose","San Jose","US","0","1100","2130"
"evergreen-panda-san-jose","San Jose","US","1","1100","2130"
"evergreen-panda-san-jose","San Jose","US","2","1100","2130"
"evergreen-panda-san-jose","San Jose","US","3","1100","2130"
"evergreen-panda-san-jose","San Jose","US","4","1100","2130"
"evergreen-panda-san-jose","San Jose","US","5","1100","2130"
"evergreen-panda-san-jose","San Jose","US","6","1100","2130"
"everything-iz-birmingham","Birmingham","US","0","0700","2000"
"everything-iz-birmingham","Birmingham","US","1","0700","2000"
"everything-iz-birmingham","Birmingham","US","2","0700","2000"
"everything-iz-birmingham","Birmingham","US","3","0700","2000"
"everything-iz-birmingham","Birmingham","US","4","0700","2000"
"everything-iz-birmingham","Birmingham","US","5","0800","1800"
"evies-tamales-detroit","Detroit","US","0","0600","1800"
"evies-tamales-detroit","Detroit","US","1","0600","1800"
"evies-tamales-detroit","Detroit","US","2","0600","1800"
"evies-tamales-detroit","Detroit","US","3","0600","1800"
"evies-tamales-detroit","Detroit","US","4","0600","1800"
"evies-tamales-detroit","Detroit","US","5","0600","1800"
"evies-tamales-detroit","Detroit","US","6","0800","1500"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","0","1000","2300"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","1","1000","2300"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","2","1000","2300"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","3","1000","2300"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","4","1000","0000"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","5","1000","0000"
"evil-eye-beer-and-burrito-shack-liverpool","Liverpool","GB","6","1000","2300"
"excuse-my-french-new-york","New York","US","0","1700","0000"
"excuse-my-french-new-york","New York","US","1","1700","0000"
"excuse-my-french-new-york","New York","US","2","1700","0000"
"excuse-my-french-new-york","New York","US","3","1700","0000"
"excuse-my-french-new-york","New York","US","4","1700","0200"
"excuse-my-french-new-york","New York","US","5","1700","0200"
"excuse-my-french-new-york","New York","US","6","1700","0000"
"exiles-bar-washington","Washington","US","0","1630","0200"
"exiles-bar-washington","Washington","US","1","1630","0200"
"exiles-bar-washington","Washington","US","2","1630","0200"
"exiles-bar-washington","Washington","US","3","1630","0200"
"exiles-bar-washington","Washington","US","4","1630","0300"
"exiles-bar-washington","Washington","US","5","1030","0300"
"exiles-bar-washington","Washington","US","6","1030","0200"
"ezard-melbourne","Melbourne","AU","0","1200","1430"
"ezard-melbourne","Melbourne","AU","0","1800","2230"
"ezard-melbourne","Melbourne","AU","1","1200","1430"
"ezard-melbourne","Melbourne","AU","1","1800","2230"
"ezard-melbourne","Melbourne","AU","2","1200","1430"
"ezard-melbourne","Melbourne","AU","2","1800","2230"
"ezard-melbourne","Melbourne","AU","3","1200","1430"
"ezard-melbourne","Melbourne","AU","3","1800","2230"
"ezard-melbourne","Melbourne","AU","4","1200","1430"
"ezard-melbourne","Melbourne","AU","4","1800","2230"
"ezard-melbourne","Melbourne","AU","5","1730","2230"
"ezekiels-phoenix-2","Phoenix","US","1","1100","1930"
"ezekiels-phoenix-2","Phoenix","US","2","1100","1930"
"ezekiels-phoenix-2","Phoenix","US","3","1100","1930"
"ezekiels-phoenix-2","Phoenix","US","4","1100","1930"
"ezekiels-phoenix-2","Phoenix","US","5","1100","1930"
"ezells-southern-food-express-birmingham","Birmingham","US","0","1100","2100"
"ezells-southern-food-express-birmingham","Birmingham","US","1","1100","2100"
"ezells-southern-food-express-birmingham","Birmingham","US","2","1100","2100"
"ezells-southern-food-express-birmingham","Birmingham","US","3","1100","2100"
"ezells-southern-food-express-birmingham","Birmingham","US","4","1100","2200"
"ezells-southern-food-express-birmingham","Birmingham","US","5","1100","2200"
"ezells-southern-food-express-birmingham","Birmingham","US","6","1100","2100"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","0","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","1","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","2","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","3","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","4","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","5","1100","2300"
"fab-fish-and-burger-grill-brisbane","Brisbane","AU","6","1100","2300"
"fable-san-francisco","San Francisco","US","1","1700","2200"
"fable-san-francisco","San Francisco","US","2","1700","2200"
"fable-san-francisco","San Francisco","US","3","1700","2200"
"fable-san-francisco","San Francisco","US","4","1700","2200"
"fable-san-francisco","San Francisco","US","5","1100","1400"
"fable-san-francisco","San Francisco","US","5","1700","2200"
"fable-san-francisco","San Francisco","US","6","1100","1400"
"fable-san-francisco","San Francisco","US","6","1700","2100"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","0","1100","2100"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","1","1100","2100"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","2","1100","2100"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","3","1100","2100"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","4","1100","2200"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","5","1100","2200"
"fadis-meyerland-mediterranean-grill-houston","Houston","US","6","1100","2100"
"fahrenheit-charlotte","Charlotte","US","0","1600","2300"
"fahrenheit-charlotte","Charlotte","US","1","1600","2300"
"fahrenheit-charlotte","Charlotte","US","2","1600","2300"
"fahrenheit-charlotte","Charlotte","US","3","1600","2300"
"fahrenheit-charlotte","Charlotte","US","4","1600","0200"
"fahrenheit-charlotte","Charlotte","US","5","1600","0200"
"fahrenheit-charlotte","Charlotte","US","6","1100","1430"
"fahrenheit-charlotte","Charlotte","US","6","1600","2300"
"fainmous-bbq-houston","Houston","US","1","1100","2000"
"fainmous-bbq-houston","Houston","US","2","1100","2000"
"fainmous-bbq-houston","Houston","US","3","1100","2000"
"fainmous-bbq-houston","Houston","US","4","1100","2100"
"fainmous-bbq-houston","Houston","US","5","1100","2100"
"fairmont-restaurant-sydney","Sydney","AU","0","1200","1500"
"fairmont-restaurant-sydney","Sydney","AU","1","1200","1500"
"fairmont-restaurant-sydney","Sydney","AU","2","1200","1500"
"fairmont-restaurant-sydney","Sydney","AU","3","1200","1500"
"fairmont-restaurant-sydney","Sydney","AU","4","1200","1500"
"fajita-petes-houston","Houston","US","0","1100","2200"
"fajita-petes-houston","Houston","US","1","1100","2200"
"fajita-petes-houston","Houston","US","2","1100","2200"
"fajita-petes-houston","Houston","US","3","1100","2200"
"fajita-petes-houston","Houston","US","4","1100","2300"
"fajita-petes-houston","Houston","US","5","1100","2300"
"fajita-petes-houston","Houston","US","6","1100","2200"
"fajitas-a-go-go-houston","Houston","US","0","1100","2100"
"fajitas-a-go-go-houston","Houston","US","1","1100","2100"
"fajitas-a-go-go-houston","Houston","US","2","1100","2100"
"fajitas-a-go-go-houston","Houston","US","3","1100","2100"
"fajitas-a-go-go-houston","Houston","US","4","1100","2200"
"fajitas-a-go-go-houston","Houston","US","5","1100","2200"
"fajitas-a-go-go-houston","Houston","US","6","1100","2100"
"falafel-bar-westgate-mall-san-jose-2","San Jose","US","0","1200","2000"
"falafel-bar-westgate-mall-san-jose-2","San Jose","US","1","1200","2000"
"falafel-bar-westgate-mall-san-jose-2","San Jose","US","2","1200","2000"
"falafel-bar-westgate-mall-san-jose-2","San Jose","US","3","1200","2000"
